,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Location
1683,23/12/2015,0:13:53,malay,female,fat,40.0,no,young,45.0,2.0,11.0,3.09877223,101.6157177,"4, Jalan SS 1/23, SS 1, Sungai Way, Petaling Jaya, Petaling, Selangor, 47300, Malaysia"
1684,31/12/2015,18:11:31,chinese,male,moderate,22.0,no,young,21.0,2.0,17.0,3.15658783,101.6483152,"Jalan Sri Hartamas 1, Desa Sri Hartamas, Kuala Lumpur, 50490, Malaysia"
1685,20/12/2015,10:59:05,indian,female,moderate,29.0,no,young,37.0,2.0,19.0,3.057270063,101.6232852,"Jalan Merak 7, Bandar Puchong Jaya, Puchong, Subang Jaya, Petaling, Selangor, 47170, Malaysia"
1686,05/12/2015,8:34:12,malay,female,moderate,53.0,yes,toddler,20.0,3.0,16.0,3.12865668,101.6182222,"Jalan SS 22/41, SS 22, Damansara Jaya, Petaling Jaya, Petaling, Selangor, 47400, Malaysia"
1687,21/12/2015,19:37:38,foreigner,male,fat,52.0,yes,baby,48.0,2.0,10.0,3.155658181,101.6529236,"Jalan Beringin, Bukit Damansara, Kuala Lumpur, 50490, Malaysia"
1688,13/02/2016,5:21:24,foreigner,female,moderate,31.0,yes,no_kids,14.0,4.0,21.0,3.149600556,101.5740041,"Kota Damansara, Petaling Jaya, Petaling, Selangor, 47810, Malaysia"
1689,06/02/2016,9:06:30,chinese,male,fat,43.0,no,toddler,32.0,5.0,9.0,3.177336635,101.6454408,"Bukit Prima Pelangi, Kuala Lumpur, 52200, Malaysia"
1690,25/02/2016,2:55:17,malay,male,thin,21.0,no,toddler ,26.0,1.0,21.0,3.089316027,101.5689189,"Jalan Jurutera U1/23, Glenmarie, Shah Alam, Petaling, Selangor, 40250, Malaysia"
1691,30/01/2016,6:54:31,indian,female,thin,59.0,no,toddler,36.0,5.0,9.0,3.157359111,101.6568885,"SK Bukit Damansara, Lorong Batai Barat, Bukit Damansara, Kuala Lumpur, 50490, Malaysia"
1692,11/01/2016,3:58:45,chinese,female,fat,58.0,yes,young,49.0,2.0,16.0,3.066179449,101.6234153,"B, Jalan Tiong 2, Bandar Puchong Jaya, Subang Jaya, Petaling, Selangor, 41100, Malaysia"
1693,10/01/2016,10:26:11,malay,male,moderate,39.40782991962665,yes,young,44.0,0.0,13.0,3.050369203,101.559983,"Futsal Seri Kayan, Jalan Pinggiran USJ 2/1, Subang Jaya, Petaling, Selangor, 47600, Malaysia"
1694,30/01/2016,19:29:47,indian,female,moderate,30.0,no,toddler,55.0,0.0,16.0,3.154562807,101.6403299,"Captain Haddock, Kuala Lumpur, 50490, Malaysia"
1695,20/02/2016,12:57:20,malay,male,moderate,60.0,yes,toddler ,45.0,3.0,16.0,3.095993642,101.6024658,"Visitor Parking, Jalan SS 5A/8, SS5A, Petaling Jaya, Kelana Jaya, Petaling Jaya, Petaling, Selangor, 43701, Malaysia"
1696,21/01/2016,15:48:07,foreigner,male,thin,54.0,no,young,29.0,3.0,14.0,3.153796148,101.6446682,"Playmate, Kuala Lumpur, 50490, Malaysia"
1697,10/01/2016,6:13:17,foreigner,male,fat,32.0,yes,toddler ,15.0,2.0,11.0,3.086150666,101.6371065,"Continental AG, Jalan Tandang 51/204, Zon Perindustrian Seksyen 51, PJ Old Town, Petaling Jaya, Petaling, Selangor, 46050, Malaysia"
1698,29/01/2016,6:45:41,indian,female,moderate,55.0,no,no_kids,38.0,4.0,16.0,3.07604198,101.6024022,"PJS 10, Bandar Sunway, Petaling Jaya, Petaling, Selangor, 41100, Malaysia"
1699,30/12/2015,3:51:56,chinese,female,fat,59.0,yes,toddler ,43.0,2.0,21.0,3.145655204,101.6269624,"Lengkok Zaaba, Taman Tun Dr Ismail, TTDI, Kuala Lumpur, 60000, Malaysia"
1700,07/01/2016,19:08:19,indian,female,thin,43.0,yes,toddler,26.0,1.0,21.0,3.11654664,101.6253222,"SJK (C) Puay Chai, Petaling Jaya 八打灵培才华文小学, Jalan SS 2/56, SS 2, Petaling Jaya, Petaling, Selangor, 57300, Malaysia"
1701,27/02/2016,0:49:18,chinese,male,moderate,57.0,no,no_kids,45.0,0.0,12.0,3.055838074,101.586018,"Jalan USJ 6/3C, USJ 6, UEP Subang Jaya, Subang Jaya, Petaling, Selangor, 47200, Malaysia"
1702,17/12/2015,14:22:15,malay,female,fat,60.0,no,toddler ,52.0,3.0,13.0,3.078110802,101.5647518,"Lebuhraya Persekutuan, Shah Alam, Petaling, Selangor, 40250, Malaysia"
1703,09/01/2016,13:10:02,chinese,female,thin,55.0,no,baby,51.0,0.0,13.0,3.076957277,101.6449077,"Jalan PJS 1/41, PJS 1, Petaling Jaya Selatan, Petaling Jaya, Petaling, Selangor, 46050, Malaysia"
1704,30/12/2015,22:33:58,malay,female,thin,39.40782991962665,no,no_kids,60.0,4.0,9.0,3.169492435,101.6112356,"Damansara Perdana (PJU 8), Mutiara Damansara, Petaling Jaya, Petaling, Selangor, 47820, Malaysia"
1705,04/02/2016,8:22:30,chinese,female,moderate,32.0,no,no_kids,59.0,5.0,9.0,3.114141993,101.6040321,"Jalan SS 25/11, Taman Mayang, Kelana Jaya, Petaling Jaya, Petaling, Selangor, 47301, Malaysia"
1706,24/12/2015,18:25:25,chinese,female,thin,26.0,no,toddler ,28.0,1.0,20.0,3.177927093,101.6532287,"Sekolah Perancis Kuala Lumpur, Jalan Dutamas Raya, Segambut, Kuala Lumpur, 50480, Malaysia"
1707,11/02/2016,0:47:14,chinese,male,moderate,36.0,no,toddler,16.0,5.0,10.0,3.078139689,101.5661112,"Lorong Motosikal Lebuhraya Persekutuan, Glenmarie, Shah Alam, Petaling, Selangor, 40250, Malaysia"
1708,01/12/2015,6:26:55,indian,male,thin,44.0,no,no_kids,58.0,4.0,12.0,3.056355488,101.5931655,"Persiaran Subang Permai, UEP Subang Jaya, Puchong, Subang Jaya, Petaling, Selangor, 47200, Malaysia"
1709,26/02/2016,6:28:11,chinese,male,moderate,39.0,yes,young,34.0,5.0,10.0,3.10515815,101.5818372,"Saujana Golf and Country Club, Jalan Sastera U2/1, TTDI Jaya, Shah Alam, Petaling, Selangor, 40150, Malaysia"
1710,07/01/2016,11:09:40,indian,female,thin,22.0,no,young,58.0,2.0,8.0,3.172710337,101.6425516,"Jalan Kiara 8, Kiaramas, Kuala Lumpur, 52200, Malaysia"
1711,02/02/2016,20:01:53,malay,female,fat,32.0,no,baby,30.0,3.0,16.0,3.149090828,101.6061671,"Jalan BU 6/2, BU6, Bandar Utama, Petaling Jaya, Petaling, Selangor, 47800, Malaysia"
1712,27/12/2015,0:11:44,malay,female,fat,54.0,yes,baby,17.0,2.0,8.0,3.168177676,101.6536786,"Venus Tower, Mont' Kiara Pelangi, 1, Jalan Kiara 1, Mont Kiara, Kuala Lumpur, 50480, Malaysia"
1713,28/02/2016,2:40:43,foreigner,female,moderate,34.0,no,toddler,17.0,5.0,8.0,3.168335742,101.5832467,"Petaling Trail, Kota Damansara, Petaling Jaya, Petaling, Selangor, 47810, Malaysia"
1714,28/02/2016,8:46:47,foreigner,female,moderate,32.0,yes,young,60.0,4.0,21.0,3.165185172,101.592414,"Kota Damansara, Petaling Jaya, Petaling, Selangor, 47810, Malaysia"
1715,07/12/2015,0:10:47,indian,male,moderate,45.0,no,young,20.0,0.0,16.0,3.065612501,101.6329181,"99 Speedmart, Jalan TK 5/32A, Taman Kinrara Seksyen 5, Bukit Tandang, Subang Jaya, Petaling, Selangor, 41100, Malaysia"
1716,27/02/2016,3:24:33,chinese,female,moderate,29.0,yes,toddler,33.0,3.0,20.0,3.157748012,101.6579626,"Jalan Beringin, Bukit Damansara, Kuala Lumpur, 50490, Malaysia"
1717,18/02/2016,18:30:43,chinese,female,thin,50.0,no,baby,54.0,1.0,12.0,3.113680029,101.5821819,"Jalan PJU 1A/4, PJU 1A, Ara Damansara, Ara Damansara, Petaling Jaya, Petaling, Selangor, 47302, Malaysia"
1718,11/01/2016,23:55:28,indian,female,moderate,32.0,no,no_kids,52.0,3.0,18.0,3.057834828,101.5988839,"USJ 1, UEP Subang Jaya, Puchong, Subang Jaya, Petaling, Selangor, 47200, Malaysia"
1719,18/12/2015,22:25:22,chinese,female,fat,44.0,no,toddler ,51.0,0.0,17.0,3.126644157,101.6074651,"Kampung Sungai Kayu Ara, Petaling Jaya, Petaling, Selangor, 47410, Malaysia"
1720,19/02/2016,1:55:17,malay,male,fat,31.0,no,no_kids,53.0,2.0,15.0,3.070923259,101.5945954,"Jalan SS 13/1, SS 13, Pusat Bandar Subang Jaya, Subang Jaya, Petaling, Selangor, 47500, Malaysia"
1721,13/01/2016,1:37:21,chinese,male,thin,49.0,yes,baby,58.0,0.0,14.0,3.172398752,101.6036332,"Armanee Terrace 1, Green trail, Damansara Perdana (PJU 8), Mutiara Damansara, Petaling Jaya, Petaling, Selangor, 46800, Malaysia"
1722,08/02/2016,10:49:08,indian,male,thin,19.0,yes,young,38.0,4.0,16.0,3.117881658,101.6049327,"Jalan SS 26/7, Taman Mayang Jaya, Kelana Jaya, Petaling Jaya, Petaling, Selangor, 47301, Malaysia"
1723,20/12/2015,2:50:18,malay,female,fat,43.0,no,toddler,30.0,5.0,18.0,3.100746664,101.5625717,"Jalan Novelis U1/90C, Laman Glenmarie, Glenmarie, Shah Alam, Petaling, Selangor, 40250, Malaysia"
1724,23/12/2015,9:34:29,foreigner,female,moderate,55.0,yes,baby,44.0,2.0,21.0,3.0798459,101.6078255,"Jalan PJS 10/11, PJS 10, Sungai Way, Petaling Jaya, Petaling, Selangor, 46150, Malaysia"
1725,12/12/2015,9:39:47,foreigner,male,fat,36.0,no,toddler,59.0,5.0,21.0,3.127585407,101.605574,"Jalan BU 11/11, BU11, Bandar Utama, Petaling Jaya, Petaling, Selangor, 47410, Malaysia"
1726,12/12/2015,19:05:23,foreigner,male,moderate,30.0,no,baby,47.0,4.0,18.0,3.097948466,101.639085,"Lorong 8/4B, Seksyen 8, PJ State, Petaling Jaya, Petaling, Selangor, 46050, Malaysia"
1727,03/01/2016,21:52:06,malay,female,thin,56.0,yes,toddler,25.0,5.0,21.0,3.14241231,101.6537026,"Jalan Setiabistari, Bukit Damansara, Kuala Lumpur, 50490, Malaysia"
1728,08/12/2015,11:27:09,malay,male,moderate,48.0,yes,young,24.0,5.0,19.0,3.05277449,101.6329652,"Kolam Air Bukit Dengkil 1, Jalan BK 3/1A, Bandar Kinrara 3, Bandar Kinrara, Puchong, Subang Jaya, Petaling, Selangor, 47170, Malaysia"
1729,27/12/2015,12:57:04,malay,female,thin,56.0,yes,baby,34.0,5.0,11.0,3.057295191,101.5862973,"Jalan USJ 2/4R, USJ 2, UEP Subang Jaya, Subang Jaya, Petaling, Selangor, 47200, Malaysia"
1730,18/01/2016,18:46:24,chinese,male,moderate,56.0,no,toddler,57.0,3.0,14.0,3.172290644,101.6361865,"Serene Mont Kiara (U/C), Kuala Lumpur, 52200, Malaysia"
1731,10/02/2016,7:58:48,indian,male,moderate,40.0,no,toddler ,52.0,1.0,13.0,3.138011728,101.5974948,"Sunway Damansara, Petaling Jaya, Petaling, Selangor, 47410, Malaysia"
1732,24/01/2016,18:03:53,malay,male,moderate,21.0,yes,young,56.0,2.0,14.0,3.055743287,101.5831326,"Jalan USJ 5/3C, USJ 5, UEP Subang Jaya, Subang Jaya, Petaling, Selangor, 47610, Malaysia"
1733,21/02/2016,21:51:37,indian,female,thin,41.0,no,no_kids,27.0,4.0,10.0,3.113668114,101.5998722,"Lebuhraya Damansara–Puchong, SS 4, Kelana Jaya, Petaling Jaya, Petaling, Selangor, 47301, Malaysia"
1734,26/02/2016,1:44:45,chinese,female,fat,42.0,yes,no_kids,20.0,4.0,11.0,3.11061273,101.5594493,"Jalan Riyal U3/37, Taman Perindustrian Saujana Indah, Shah Alam, Petaling, Selangor, 40150, Malaysia"
1735,22/12/2015,9:06:16,chinese,male,fat,44.0,no,no_kids,27.0,1.0,9.0,3.13412199,101.6027754,"Lebuhraya Sprint, Petaling Jaya, Petaling, Selangor, 47410, Malaysia"
1736,03/12/2015,18:34:42,chinese,male,fat,25.0,yes,no_kids,29.0,3.0,15.0,3.051303414,101.6530633,"Bandar Kinrara 9, Bandar Kinrara, Subang Jaya, Petaling, Selangor, 47180, Malaysia"
1737,09/12/2015,5:01:42,indian,male,moderate,34.0,no,young,43.0,4.0,14.0,3.075614959,101.5737945,"Twinkle Little House, Jalan SS 19/1, SS 19, Pusat Bandar Subang Jaya, Subang Jaya, Petaling, Selangor, 47500, Malaysia"
1738,11/12/2015,18:19:21,chinese,female,thin,55.0,yes,no_kids,51.0,0.0,21.0,3.150519455,101.5922385,"Sunway Giza Mall, Jalan PJU 5/17, Dataran Sunway Kota Damansara, Kota Damansara, Petaling Jaya, Petaling, Selangor, 47810, Malaysia"
1739,06/12/2015,0:20:55,malay,female,fat,36.0,no,toddler ,23.0,5.0,16.0,3.131229289,101.5569418,"Shah Alam, Petaling, Selangor, 40150, Malaysia"
1740,08/01/2016,8:39:17,indian,female,moderate,39.40782991962665,no,young,30.0,1.0,15.0,3.107024877,101.5588852,"Jalan Saujana Indah 7, Taman Perindustrian Saujana Indah, Shah Alam, Petaling, Selangor, 40150, Malaysia"
1741,08/01/2016,22:43:50,chinese,female,fat,45.0,no,toddler,16.0,3.0,20.0,3.077208939,101.5763826,"Jalan SS 19/1F, SS 19, Pusat Bandar Subang Jaya, Subang Jaya, Petaling, Selangor, Malaysia"
1742,04/02/2016,1:30:23,indian,female,moderate,47.0,yes,toddler ,12.0,2.0,16.0,3.179523806,101.5874749,"Kota Damansara, Petaling Jaya, Petaling, Selangor, 47930, Malaysia"
1743,29/01/2016,3:35:35,malay,female,thin,39.40782991962665,yes,young,18.0,0.0,17.0,3.161828811,101.5996639,"Jalan PJU 3/41, Kompleks Premis Usahawan Sunway Damansara, Mutiara Damansara, Petaling Jaya, Petaling, Selangor, 46800, Malaysia"
1744,06/01/2016,0:48:30,foreigner,female,moderate,28.0,no,baby,12.0,5.0,10.0,3.164903229,101.6245923,"Jalan Penchala Indah, Kampung Sungai Penchala, Kuala Lumpur, 47820, Malaysia"
1745,06/12/2015,17:54:01,malay,female,thin,20.0,yes,toddler,24.0,5.0,14.0,3.050000393,101.5678218,"Jalan USJ 3A/8, USJ 3, UEP Subang Jaya, Subang Jaya, Petaling, Selangor, 47620, Malaysia"
1746,06/12/2015,4:24:26,malay,male,moderate,38.0,no,toddler ,44.0,4.0,20.0,3.053259539,101.5656429,"PLUS Section C6 Office, Lebuhraya Shah Alam, UEP Subang Jaya, Subang Jaya, Petaling, Selangor, 47620, Malaysia"
1747,08/01/2016,15:37:12,malay,male,moderate,46.0,yes,no_kids,38.0,5.0,16.0,3.07865386,101.6372399,"PJS 2, Petaling Jaya Selatan, Petaling Jaya, Petaling, Selangor, 46050, Malaysia"
1748,05/01/2016,23:26:25,indian,female,thin,19.0,no,toddler ,56.0,2.0,18.0,3.147641846,101.5815321,"Jalan PJU 3/20, Petaling Jaya, Petaling, Selangor, 47810, Malaysia"
1749,27/02/2016,1:05:13,foreigner,male,fat,34.0,no,baby,13.0,3.0,17.0,3.101513682,101.6448519,"Bangunan Persekutuan, PJ State, Petaling Jaya, Petaling, Selangor, 46661, Malaysia"
1750,19/01/2016,3:10:06,indian,female,moderate,39.40782991962665,yes,baby,22.0,2.0,16.0,3.058766057,101.6145016,"The Suitel (D'Latour), Lebuhraya Damansara–Puchong, Bandar Sunway, Puchong, Subang Jaya, Petaling, Selangor, 47100, Malaysia"
1751,18/02/2016,20:57:17,chinese,female,thin,45.0,no,no_kids,57.0,5.0,10.0,3.06450516,101.6587118,"Parklane OUG, Bukit Jalil, Kuala Lumpur, 47180, Malaysia"
1752,23/02/2016,22:06:17,malay,male,fat,51.0,no,young,32.0,4.0,16.0,3.108397236,101.6505974,"Lorong Motosikal Lebuhraya Persekutuan, PJ State, Petaling Jaya, Petaling, Selangor, 46661, Malaysia"
1753,10/12/2015,6:47:07,malay,female,moderate,38.0,yes,baby,27.0,0.0,7.0,3.069605638,101.6583257,"Jalan 2/152, OUG Industrial Park, Taman OUG, Kuala Lumpur, 58200, Malaysia"
1754,05/12/2015,16:14:24,malay,female,fat,22.0,no,toddler ,24.0,0.0,16.0,3.057016757,101.5623962,"Jalan USJ Heights 4/2A, USJ Heights, UEP Subang Jaya, Subang Jaya, Petaling, Selangor, 47620, Malaysia"
1755,19/01/2016,3:14:31,malay,male,fat,46.0,no,no_kids,47.0,2.0,15.0,3.159676761,101.6363139,"Pure Quill, Kuala Lumpur, 60000, Malaysia"
1756,25/12/2015,4:11:42,foreigner,female,moderate,60.0,yes,toddler ,25.0,3.0,12.0,3.082365897,101.5817517,"Lorong Motosikal Lebuhraya Persekutuan, Subang Jaya, Petaling, Selangor, 43701, Malaysia"
1757,03/12/2015,15:39:28,chinese,female,fat,28.0,no,toddler ,22.0,4.0,15.0,3.112564323,101.6535154,"Pusat Perubatan Universiti Malaya, Jalan Universiti, PJ State, Kuala Lumpur, Petaling, Selangor, 50603, Malaysia"
1758,22/02/2016,12:27:30,indian,female,thin,18.0,yes,baby,43.0,5.0,20.0,3.133156098,101.6420753,"Kelab Golf Perkhidmatan Awam, Lebuhraya Sprint (Hubungan Damansara), Kuala Lumpur, 47308, Malaysia"
1759,04/12/2015,14:46:35,chinese,female,moderate,28.0,no,no_kids,39.0,5.0,14.0,3.165571665,101.5701752,"Persiaran Sungai Buloh, Taman Industri Sungai Buloh, Petaling Jaya, Petaling, Selangor, 47810, Malaysia"
1760,16/02/2016,10:27:22,malay,female,fat,20.0,no,young,52.0,4.0,14.0,3.126829594,101.6579791,"Blok E (Episcia), Lingkaran Wawasan, Bukit Bandaraya, Bangsar, Kuala Lumpur, 50603, Malaysia"
1761,12/12/2015,9:36:53,foreigner,female,moderate,30.0,no,baby,22.0,1.0,9.0,3.061900432,101.6020112,"PJS 11, Bandar Sunway, Subang Jaya, Petaling, Selangor, 41100, Malaysia"
1762,14/12/2015,23:54:52,malay,female,fat,50.0,no,baby,35.67082167387433,2.0,13.0,3.15183094,101.6582506,"Jalan Batai Barat, Bukit Damansara, Kuala Lumpur, 50490, Malaysia"
1763,20/02/2016,10:42:02,foreigner,female,thin,55.0,no,toddler ,29.0,4.0,8.0,3.065135155,101.5979833,"Monash University Parking, Persiaran Tasik Barat, Bandar Sunway, Subang Jaya, Petaling, Selangor, 47500, Malaysia"
1764,27/12/2015,9:56:01,malay,female,fat,50.0,yes,baby,14.0,5.0,14.0,3.15023275,101.6175157,"Lebuh Bandar Utama, Mutiara Damansara, Petaling Jaya, Petaling, Selangor, 47800, Malaysia"
1765,09/02/2016,21:40:02,malay,female,moderate,29.0,yes,baby,11.0,1.0,19.0,3.167123746,101.5668481,"Shah Alam, Petaling, Selangor, 47810, Malaysia"
1766,17/01/2016,19:22:21,indian,female,moderate,32.0,yes,young,35.67082167387433,5.0,16.0,3.121952015,101.6190724,"SS 22, Damansara Jaya, Petaling Jaya, Petaling, Selangor, 57300, Malaysia"
1767,22/12/2015,12:56:46,indian,female,thin,30.0,no,baby,35.67082167387433,4.0,14.0,3.158470992,101.6434238,"Jalan Lanai Kiara, Bukit Kiara, Kuala Lumpur, 50490, Malaysia"
1768,21/12/2015,8:03:39,indian,male,moderate,39.40782991962665,yes,toddler,22.0,5.0,19.0,3.11276724,101.6185709,"Jalan SS 2/20, SS 2, Petaling Jaya, Petaling, Selangor, 46300, Malaysia"
1769,12/01/2016,9:39:54,malay,female,thin,21.0,yes,toddler ,19.0,4.0,14.045362392295996,3.050102565,101.6272951,"A, Lebuhraya Bukit Jalil, Bandar Puchong Jaya, Puchong, Subang Jaya, Petaling, Selangor, 47170, Malaysia"
1770,27/01/2016,11:33:24,malay,female,moderate,59.0,yes,baby,35.67082167387433,2.0,14.045362392295996,3.051122985,101.6229754,"Yap's Auto Car City, Jalan Rajawali 2, Bandar Puchong Jaya, Puchong, Subang Jaya, Petaling, Selangor, 47170, Malaysia"
1771,18/12/2015,20:38:09,foreigner,male,thin,43.0,no,toddler ,60.0,4.0,21.0,3.11703136,101.6545925,"Fakulti Kejuruteraan, Persiaran Akal, Kuala Lumpur, 50603, Malaysia"
1772,28/02/2016,12:20:23,malay,male,thin,52.0,yes,toddler,57.0,4.0,7.0,3.070961742,101.5958551,"The Grand Subang, Jalan SS 13/4, Subang Jaya Industrial Estate, Pusat Bandar Subang Jaya, Subang Jaya, Petaling, Selangor, 47500, Malaysia"
1773,24/02/2016,3:57:58,foreigner,female,moderate,40.0,no,baby,35.67082167387433,1.0,14.0,3.164253917,101.6092775,"Emerald Perdana Block 2, Damansara–Shah Alam Elevated Expressway, Puncak Perdana, Damansara Perdana (PJU 8), Subang, Petaling Jaya, Petaling, Selangor, 47820, Malaysia"
1774,25/01/2016,14:12:09,indian,female,fat,21.0,yes,baby,57.0,3.0,14.045362392295996,3.158519343,101.6085906,"Mutiara Homes, Mutiara Damansara, Petaling Jaya, Petaling, Selangor, 46800, Malaysia"
1775,07/02/2016,15:17:49,chinese,female,moderate,53.0,no,young,21.0,4.0,7.0,3.140750844,101.6471234,"Badminton Association Malaysia, Lebuhraya Sprint, Bukit Kiara, Kuala Lumpur, 46350, Malaysia"
1776,12/12/2015,1:56:53,chinese,male,thin,55.0,yes,toddler ,51.0,0.0,9.0,3.05641363,101.6470529,"Jalan Kinrara 1, Bandar Kinrara, Subang Jaya, Petaling, Selangor, 47180, Malaysia"
1777,20/12/2015,15:04:11,foreigner,male,moderate,39.40782991962665,yes,toddler,12.0,0.0,14.045362392295996,3.073096643,101.6341205,"Donnero Works Garage (Bodywork & Paint), Jalan PJS 3/6, Taman Medan, Petaling Jaya Selatan, Petaling Jaya, Petaling, Selangor, 46150, Malaysia"
1778,12/12/2015,4:01:25,chinese,female,moderate,39.0,yes,no_kids,22.0,1.0,7.0,3.125085643,101.5906173,"Jalan PJU 1A/54, Damansara Idaman, Ara Damansara, Petaling Jaya, Petaling, Selangor, 47410, Malaysia"
1779,26/12/2015,7:07:12,foreigner,female,fat,44.0,yes,toddler,13.0,3.0,15.0,3.177855161,101.6429923,"Lebuhraya Baru Lembah Klang, Bukit Prima Pelangi, Kuala Lumpur, 52200, Malaysia"
1780,15/01/2016,16:26:47,malay,female,moderate,35.0,yes,baby,58.0,1.0,21.0,3.087421461,101.5772031,"Jalan Juruhebah U1/50, Temasya Industrial Park, Glenmarie, Shah Alam, Petaling, Selangor, 40250, Malaysia"
1781,07/12/2015,18:50:21,malay,male,moderate,52.0,yes,baby,31.0,4.0,11.0,3.097289685,101.5905342,"Bangunan GLOMAC, Jalan SS 7/19, SS7, Petaling Jaya, Petaling Jaya, Petaling, Selangor, 43701, Malaysia"
1782,28/02/2016,12:41:18,foreigner,male,fat,43.0,no,young,32.0,1.0,12.0,3.070516015,101.6528774,"Checkers, Seri Sentosa, Taman OUG, Kuala Lumpur, 58000, Malaysia"
1783,27/02/2016,12:25:38,indian,female,moderate,39.40782991962665,no,baby,31.0,3.0,14.0,3.168329422,101.6464336,"Verve Specialist Clinic, Jalan Kiara 5, Kiaramas, Mont Kiara, Kuala Lumpur, 50490, Malaysia"
1784,08/01/2016,10:51:29,indian,male,moderate,39.40782991962665,yes,toddler,28.0,4.0,16.0,3.110287362,101.6376537,"Plaza33, Jalan Kemajuan, PJ State, Petaling Jaya, Petaling, Selangor, 46200, Malaysia"
1785,21/01/2016,4:08:15,indian,male,moderate,57.0,no,baby,36.0,4.0,20.0,3.097473406,101.6449663,"Majlis Bandaraya Petaling Jaya, Jalan Yong Shook Lin, Seksyen 7, PJ State, Petaling Jaya, Petaling, Selangor, 46200, Malaysia"
1786,17/12/2015,10:21:44,malay,male,moderate,47.0,no,toddler ,52.0,5.0,20.0,3.170858518,101.6117705,"Damansara Perdana (PJU 8), Mutiara Damansara, Petaling Jaya, Petaling, Selangor, 47820, Malaysia"
1787,24/12/2015,8:09:30,indian,female,fat,39.40782991962665,no,no_kids,59.0,0.0,12.0,3.113039657,101.6111937,"Nova Autocare, Jalan SS 24/2, Taman Megah, Kelana Jaya, Petaling Jaya, Petaling, Selangor, 57300, Malaysia"
1788,29/02/2016,8:48:09,foreigner,male,thin,24.0,yes,baby,41.0,4.0,16.0,3.081046981,101.5657885,"Jalan Penerbit U1/43, Glenmarie, Shah Alam, Petaling, Selangor, 40250, Malaysia"
1789,04/12/2015,4:57:18,chinese,male,thin,39.40782991962665,no,no_kids,16.0,3.0,21.0,3.101042944,101.6370845,"Lebuhraya Persekutuan, PJ State, Petaling Jaya, Petaling, Selangor, 46000, Malaysia"
1790,29/02/2016,2:11:14,indian,female,moderate,39.40782991962665,yes,no_kids,26.0,3.0,9.0,3.140663464,101.6429346,"Jalan Bukit Kiara 1, Bukit Kiara, Kuala Lumpur, 60000, Malaysia"
1791,16/01/2016,13:29:27,foreigner,female,moderate,52.0,yes,toddler ,34.0,1.0,17.0,3.109717165,101.569127,"Palm Course, Persiaran Golf, Shah Alam, Petaling, Selangor, 40250, Malaysia"
1792,30/12/2015,9:32:51,indian,female,moderate,39.40782991962665,no,baby,42.0,2.0,18.0,3.119279486,101.5603947,"Spirit Aerosystems Malaysia, Jalan Lapangan Terbang Subang, Shah Alam, Petaling, Selangor, 40150, Malaysia"
1793,03/12/2015,5:26:39,chinese,male,fat,58.0,no,toddler ,24.0,0.0,12.0,3.106948886,101.5770726,"Saujana Golf and Country Club, Jalan Sastera U2/1, TTDI Jaya, Shah Alam, Petaling, Selangor, 40150, Malaysia"
1794,06/12/2015,8:54:55,malay,female,moderate,46.0,yes,toddler ,22.0,5.0,9.0,3.162500263,101.5696063,"Taman Industri Sungai Buloh, Petaling Jaya, Petaling, Selangor, 47810, Malaysia"
1795,10/02/2016,15:01:17,indian,female,moderate,19.0,yes,no_kids,36.0,2.0,14.0,3.112830717,101.5959953,"Jalan SS 25/31, Taman Mayang, Kelana Jaya, Petaling Jaya, Petaling, Selangor, 47301, Malaysia"
1796,16/12/2015,17:59:26,foreigner,female,thin,27.0,yes,no_kids,24.0,3.0,13.0,3.16265308,101.6141729,"Jalan PJU 7/2, Mutiara Damansara, Petaling Jaya, Petaling, Selangor, 47820, Malaysia"
